0.000000,2000000.000000,0.000000,0.000000,0.000000,1800.000000,0.000000,
0.200000,1999999.975514,359.999999,0.000000,-0.244856,1799.999978,0.000000,
30.996395,1999411.927767,55788.042306,0.000000,-37.940895,1799.470785,0.000000,
67.394723,1997220.901776,121254.317745,0.000000,-82.434672,1797.499934,0.000000,
106.734458,1993034.329811,191899.028970,0.000000,-130.374262,1793.737946,0.000000,
144.748911,1987201.229414,259992.478923,0.000000,-176.470091,1788.504884,0.000000,
183.367497,1979486.861985,328933.785772,0.000000,-222.986620,1781.599178,0.000000,
221.908250,1970004.390654,397439.838729,0.000000,-269.016468,1773.134189,0.000000,
260.712832,1958673.671576,466054.976528,0.000000,-314.886392,1763.053070,0.000000,
299.692270,1945510.469017,534555.383726,0.000000,-360.406528,1751.387517,0.000000,
338.938980,1930476.625776,603036.219566,0.000000,-405.600620,1738.124197,0.000000,
378.469251,1913555.131535,671456.033558,0.000000,-450.401561,1723.271569,0.000000,
418.333568,1894712.841859,739830.102244,0.000000,-494.779816,1706.826980,0.000000,
458.569246,1873918.607822,808147.373575,0.000000,-538.688643,1688.792766,0.000000,
499.221311,1851134.290839,876406.071458,0.000000,-582.087400,1669.168511,0.000000,
540.333505,1826318.996113,944597.773943,0.000000,-624.931248,1647.954898,0.000000,
581.952490,1799426.885594,1012713.969591,0.000000,-667.175394,1625.151975,0.000000,
624.126142,1770408.137350,1080742.624092,0.000000,-708.772968,1600.760176,0.000000,
666.904458,1739208.436234,1148669.051225,0.000000,-749.675643,1574.780074,0.000000,
710.339249,1705769.240632,1216474.778202,0.000000,-789.833037,1547.212817,0.000000,
754.484291,1670027.808715,1284137.119794,0.000000,-829.192595,1518.060356,0.000000,
799.395192,1631917.490866,1351628.301019,0.000000,-867.699246,1487.325895,0.000000,
845.129238,1591368.133573,1418914.566246,0.000000,-905.295122,1455.014409,0.000000,
891.745062,1548306.744813,1485955.070595,0.000000,-941.919229,1421.133347,0.000000,
939.302191,1502658.421043,1552700.667029,0.000000,-977.507164,1385.693478,0.000000,
987.693584,1454516.424260,1618867.567380,0.000000,-1011.875619,1348.838243,0.000000,
1036.462299,1404362.082885,1683728.603003,0.000000,-1044.635651,1310.998849,0.000000,
1085.916585,1351918.270903,1747601.695402,0.000000,-1075.945852,1272.026011,0.000000,
1136.020959,1297254.491701,1810335.796587,0.000000,-1105.727013,1232.034900,0.000000,
1186.895914,1240273.228163,1871973.682020,0.000000,-1133.996672,1191.018270,0.000000,
1238.591418,1180951.217822,1932459.690777,0.000000,-1160.726369,1149.025514,0.000000,
1291.191722,1119225.667473,1991770.034545,0.000000,-1185.903623,1106.079620,0.000000,
1344.766574,1055049.757868,2049853.439389,0.000000,-1209.505092,1062.217037,0.000000,
1399.394174,988367.068267,2106657.464098,0.000000,-1231.508510,1017.469559,0.000000,
1455.149882,919125.722770,2162115.514365,0.000000,-1251.887601,971.874004,0.000000,
1512.110917,847273.704593,2216151.754854,0.000000,-1270.614535,925.468787,0.000000,
1570.352958,772764.050149,2268677.681764,0.000000,-1287.659175,878.297027,0.000000,
1629.950154,695555.970474,2319592.545674,0.000000,-1302.989884,830.406757,0.000000,
1690.972837,615618.947038,2368782.067673,0.000000,-1316.573879,781.852813,0.000000,
1753.485706,532936.326202,2416118.253225,0.000000,-1328.378091,732.698124,0.000000,
1817.545020,447510.229312,2461459.173527,0.000000,-1338.370193,683.015471,0.000000,
1883.195600,359366.680245,2504649.573783,0.000000,-1346.520014,632.889008,0.000000,
1950.467456,268561.110601,2545522.262175,0.000000,-1352.801296,582.415613,0.000000,
2018.437588,176452.293259,2583403.250015,0.000000,-1357.147448,532.386798,0.000000,
2087.184386,83056.881612,2618293.302754,0.000000,-1359.625543,482.820273,0.000000,
2156.625503,-11390.639673,2650113.962284,0.000000,-1360.296881,433.843766,0.000000,
2226.774197,-106786.166198,2678845.427809,0.000000,-1359.229940,385.507899,0.000000,
2297.616092,-202989.167262,2704461.318378,0.000000,-1356.493857,337.875986,0.000000,
2369.165943,-299900.033985,2726951.467963,0.000000,-1352.156998,290.985329,0.000000,
2441.438967,-397421.037257,2746307.787306,0.000000,-1346.286005,244.868114,0.000000,
2514.462431,-495471.740765,2762526.298638,0.000000,-1338.944282,199.544765,0.000000,
2588.268607,-593979.017070,2775603.213453,0.000000,-1330.191683,155.029567,0.000000,
2662.896605,-692878.950379,2785534.009597,0.000000,-1320.083866,111.330418,0.000000,
2738.390489,-792113.655754,2792311.864055,0.000000,-1308.672172,68.450824,0.000000,
2814.799350,-891630.674685,2795926.717408,0.000000,-1296.003444,26.390584,0.000000,
2892.176748,-991381.468850,2796364.406885,0.000000,-1282.120021,-14.853220,0.000000,
2970.580834,-1091320.770840,2793605.975588,0.000000,-1267.059712,-55.285687,0.000000,
3050.074251,-1191405.585453,2787627.042025,0.000000,-1250.855839,-94.913470,0.000000,
3130.724563,-1291594.806314,2778397.190316,0.000000,-1233.537216,-133.744472,0.000000,
3212.604673,-1391848.722997,2765879.329208,0.000000,-1215.128129,-171.787510,0.000000,
3295.793496,-1492128.721224,2750028.974360,0.000000,-1195.648257,-209.052104,0.000000,
3380.376845,-1592397.100782,2730793.402726,0.000000,-1175.112538,-245.548321,0.000000,
3466.448652,-1692617.087035,2708110.603328,0.000000,-1153.530922,-281.286702,0.000000,
3553.882277,-1792492.571349,2681980.768472,0.000000,-1130.968241,-316.188159,0.000000,
3641.536394,-1890613.691611,2652782.444070,0.000000,-1107.764344,-349.802924,0.000000,
